[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -434, 2, -437, 1, -437, 10, -443, 5, -443, 10, -452, 6, -461, 5, -466, 2, -477, 1, -477, 6, -479, 0, -486, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599]
